TransactionID,UserID,CourseID,TransactionDate
T002169,U01009,C0109,2024-07-25
T002170,U01085,C0078,2025-05-18
T002171,U01056,C0061,2025-10-16
T002172,U01200,C0024,2024-05-24
T002173,U00280,C0071,2024-09-21
T002174,U00950,C0115,2025-02-15
T002175,U00728,C0012,2025-09-16
T002176,U00305,C0035,2024-05-15
T002177,U01182,C0047,2026-05-28
T002178,U01060,C0045,2024-11-12
T002179,U00157,C0050,2024-01-12
T002180,U00035,C0015,2026-02-13
T002181,U00879,C0118,2024-05-23
T002182,U00753,C0061,2026-05-30
T002183,U01110,C0016,2024-06-18
T002184,U00270,C0112,2025-10-04
T002185,U00100,C0017,2024-12-24
T002186,U00299,C0007,2025-01-29
T002187,U00026,C0093,2025-05-19
T002188,U00053,C0073,2024-10-24
T002189,U01085,C0016,2024-01-12
T002190,U00451,C0093,2025-08-02
T002191,U00530,C0026,2025-01-16
T002192,U00026,C0096,2025-05-05
T002193,U00324,C0034,2024-08-31
T002194,U00983,C0035,2026-01-20
T002195,U00764,C0062,2025-10-08
T002196,U00947,C0104,2026-06-18
T002197,U00580,C0029,2024-06-13
T002198,U00386,C0052,2024-02-01
T002199,U00608,C0089,2026-03-16
T002200,U00407,C0079,2024-09-01
T002201,U01022,C0014,2024-12-14
T002202,U00360,C0100,2024-11-12
T002203,U00839,C0006,2024-09-06
T002204,U00168,C0119,2025-09-08
T002205,U00875,C0102,2025-12-06
T002206,U01085,C0058,2024-05-15
T002207,U00756,C0039,2025-06-15
T002208,U00698,C0105,2024-09-01
T002209,U01140,C0013,2025-05-24
T002210,U00783,C0020,2025-07-10
T002211,U00299,C0030,2024-07-29
T002212,U00358,C0044,2025-06-24
T002213,U00896,C0058,2024-08-10
T002214,U00942,C0101,2024-04-10
T002215,U00376,C0004,2025-07-03
T002216,U00442,C0013,2025-04-04
T002217,U01195,C0115,2025-09-28
T002218,U00117,C0067,2025-06-07
T002219,U00523,C0020,2025-01-29
T002220,U00078,C0038,2026-05-18
T002221,U01006,C0028,2025-03-05
T002222,U00101,C0113,2025-12-19
T002223,U00856,C0116,2025-07-08
T002224,U00072,C0037,2026-01-23
T002225,U00853,C0028,2024-05-30
T002226,U01023,C0078,2025-08-05
T002227,U00523,C0106,2026-05-26
T002228,U00660,C0097,2024-02-24
T002229,U00523,C0075,2025-12-15
T002230,U00369,C0118,2024-12-07
T002231,U00980,C0017,2026-02-16
T002232,U00327,C0036,2025-06-28
T002233,U00919,C0043,2025-01-01
T002234,U00236,C0081,2024-11-25
T002235,U00287,C0076,2024-01-14
T002236,U00430,C0037,2024-10-17
T002237,U00731,C0084,2024-10-13
T002238,U00584,C0069,2025-09-19
T002239,U00947,C0075,2025-07-03
T002240,U00244,C0045,2024-12-06
T002241,U00016,C0064,2024-02-28
T002242,U00968,C0099,2026-01-21
T002243,U01007,C0046,2025-05-31
T002244,U00078,C0112,2024-09-04
T002245,U00759,C0083,2024-03-16
T002246,U00500,C0056,2026-03-16
T002247,U00980,C0059,2025-07-15
T002248,U01056,C0110,2025-10-13
T002249,U01031,C0080,2025-06-18
T002250,U00968,C0069,2026-01-02
T002251,U00321,C0118,2025-12-25
T002252,U00998,C0078,2024-05-03
T002253,U00669,C0098,2025-11-01
T002254,U00066,C0086,2024-07-29
T002255,U00584,C0102,2024-03-29
T002256,U01114,C0024,2025-08-27
T002257,U01059,C0077,2024-10-12
T002258,U00117,C0077,2024-12-19
T002259,U00947,C0001,2024-05-28
T002260,U00987,C0100,2024-07-21
T002261,U00327,C0013,2025-09-13
T002262,U00607,C0049,2025-12-26
T002263,U00897,C0104,2026-02-09
T002264,U00576,C0035,2025-04-05
T002265,U00130,C0074,2024-10-20
T002266,U00896,C0005,2025-03-27
T002267,U01082,C0002,2026-05-16
T002268,U00829,C0090,2024-06-23
T002269,U00967,C0033,2026-06-14
T002270,U00467,C0039,2025-12-14
T002271,U00208,C0050,2026-02-26
T002272,U00809,C0078,2024-01-21
T002273,U00412,C0034,2025-05-23
T002274,U01047,C0112,2024-04-02
T002275,U00146,C0065,2024-10-02
T002276,U00575,C0101,2025-11-28
T002277,U00521,C0041,2024-06-01
T002278,U01111,C0002,2025-07-19
T002279,U00189,C0056,2024-10-13
T002280,U00015,C0119,2025-02-28
T002281,U00276,C0089,2024-06-10
T002282,U01006,C0002,2025-01-15
T002283,U00237,C0075,2025-04-06
T002284,U00277,C0108,2025-01-30
T002285,U00157,C0035,2026-04-14
T002286,U00902,C0045,2024-09-02
T002287,U00080,C0011,2025-12-23
T002288,U00419,C0093,2024-01-31
T002289,U00348,C0040,2025-11-14
T002290,U00688,C0116,2024-12-10
T002291,U00934,C0105,2024-12-24
T002292,U00669,C0020,2024-01-04
T002293,U01104,C0031,2024-12-10
T002294,U01122,C0114,2024-07-06
T002295,U00471,C0042,2024-01-23
T002296,U00968,C0085,2026-04-13
T002297,U00947,C0027,2025-01-25
T002298,U01059,C0014,2025-02-20
T002299,U00580,C0015,2025-04-21
T002300,U00669,C0087,2025-05-19
T002301,U00547,C0024,2024-11-18
T002302,U01030,C0086,2025-06-21
T002303,U00263,C0015,2026-02-08
T002304,U00276,C0054,2024-05-27
T002305,U00489,C0014,2026-05-29
T002306,U00264,C0027,2026-04-07
T002307,U00701,C0045,2024-12-17
T002308,U00167,C0081,2024-01-10
T002309,U00402,C0038,2024-10-02
T002310,U01085,C0098,2025-04-27
T002311,U00528,C0038,2024-08-30
T002312,U00947,C0067,2024-05-18
T002313,U00132,C0024,2024-09-24
T002314,U00285,C0065,2024-12-06
T002315,U00988,C0055,2025-08-15
T002316,U00950,C0111,2025-11-27
T002317,U00506,C0045,2025-11-12
T002318,U01124,C0110,2025-03-30
T002319,U01081,C0045,2024-03-12
T002320,U01141,C0108,2024-08-12
T002321,U00565,C0007,2025-05-04
T002322,U00229,C0096,2025-01-05
T002323,U00782,C0088,2026-01-31
T002324,U00873,C0063,2025-06-22
T002325,U00152,C0061,2026-05-05
T002326,U00980,C0081,2026-04-22
T002327,U00026,C0025,2024-10-09
T002328,U00608,C0008,2025-03-31
T002329,U00419,C0099,2024-10-24
T002330,U00947,C0014,2024-03-03
T002331,U00390,C0049,2024-05-29
T002332,U01009,C0039,2026-01-17
T002333,U00736,C0041,2025-07-09
T002334,U00980,C0054,2025-10-16
T002335,U01194,C0018,2026-04-18
T002336,U00863,C0070,2024-09-03
T002337,U01188,C0013,2024-05-16
T002338,U00037,C0094,2025-06-19
T002339,U00432,C0042,2024-10-30
T002340,U00123,C0097,2026-03-07
T002341,U00305,C0066,2025-04-22
T002342,U01022,C0098,2025-11-13
T002343,U00048,C0044,2024-03-16
T002344,U00657,C0092,2024-06-02
T002345,U00711,C0003,2026-02-07
T002346,U00702,C0066,2026-03-23
T002347,U00608,C0053,2026-04-24
T002348,U00980,C0036,2025-10-22
T002349,U00165,C0034,2024-01-02
T002350,U00386,C0042,2025-11-03
T002351,U00766,C0015,2025-04-04
T002352,U00887,C0021,2024-03-08
T002353,U00523,C0070,2026-05-17
T002354,U01056,C0035,2025-06-12
T002355,U00546,C0115,2025-08-15
T002356,U00523,C0077,2024-06-12
T002357,U00053,C0056,2024-11-30
T002358,U00684,C0051,2025-12-30
T002359,U00897,C0052,2024-02-27
T002360,U00132,C0103,2025-05-11
T002361,U00382,C0112,2025-06-05
T002362,U00972,C0007,2025-05-18
T002363,U00478,C0061,2024-07-14
T002364,U00279,C0051,2025-02-22
T002365,U00852,C0067,2024-08-24
T002366,U00229,C0062,2024-08-07
T002367,U01060,C0050,2024-04-21
T002368,U00122,C0005,2024-10-19
T002369,U00897,C0032,2025-01-05
T002370,U00624,C0112,2025-04-20
T002371,U01056,C0063,2026-05-07
T002372,U00153,C0104,2026-03-16
T002373,U00861,C0011,2025-07-31
T002374,U00718,C0097,2026-01-31
T002375,U00608,C0062,2024-01-16
T002376,U00615,C0118,2025-03-06
T002377,U00919,C0043,2024-12-25
T002378,U01111,C0047,2024-08-08
T002379,U00101,C0037,2026-06-16
T002380,U00028,C0041,2025-04-24
T002381,U00987,C0096,2025-04-25
T002382,U00124,C0037,2025-04-22
T002383,U01193,C0021,2024-04-28
T002384,U00767,C0080,2026-04-15
T002385,U00825,C0081,2024-03-08
T002386,U00232,C0045,2024-01-03
T002387,U00277,C0058,2024-06-25
T002388,U00838,C0098,2024-04-05
T002389,U01079,C0001,2025-02-14
T002390,U01182,C0018,2025-11-03
T002391,U00231,C0111,2024-02-08
T002392,U00166,C0044,2026-06-27
T002393,U00072,C0086,2026-05-18
T002394,U01056,C0019,2024-07-20
T002395,U00358,C0016,2024-10-02
T002396,U00003,C0080,2024-05-30
T002397,U00256,C0056,2024-09-02
T002398,U00434,C0100,2024-01-07
T002399,U01195,C0026,2025-07-05
T002400,U00662,C0011,2025-02-28
T002401,U00234,C0061,2026-02-15
T002402,U00425,C0071,2025-08-05
T002403,U00419,C0110,2026-06-13
T002404,U00028,C0074,2025-04-20
T002405,U00167,C0069,2024-12-14
T002406,U00888,C0118,2025-10-04
T002407,U00144,C0033,2024-02-22
T002408,U00265,C0005,2024-07-05
T002409,U00451,C0023,2025-01-13
T002410,U00947,C0025,2025-07-28
T002411,U00724,C0024,2024-06-20
T002412,U00882,C0053,2026-03-20
T002413,U00710,C0053,2025-01-12
T002414,U00872,C0066,2024-08-22
T002415,U00003,C0036,2024-07-13
T002416,U01103,C0065,2025-09-27
T002417,U00128,C0074,2024-08-20
T002418,U00524,C0101,2024-08-21
T002419,U00964,C0017,2024-11-14
T002420,U00576,C0068,2024-05-09
T002421,U01115,C0071,2026-02-25
T002422,U00598,C0033,2025-02-14
T002423,U01056,C0026,2024-11-25
T002424,U00994,C0003,2026-05-18
T002425,U01180,C0046,2025-12-19
T002426,U01100,C0016,2026-01-10
T002427,U01060,C0104,2025-10-13
T002428,U00936,C0102,2024-06-01
T002429,U00479,C0052,2025-07-18
T002430,U00122,C0068,2026-02-23
T002431,U00880,C0025,2024-06-09
T002432,U01178,C0038,2026-03-23
T002433,U00928,C0108,2025-06-02
T002434,U01100,C0057,2025-07-05
T002435,U00981,C0067,2024-06-04
T002436,U00192,C0079,2025-02-16
T002437,U00287,C0056,2024-01-28
T002438,U00434,C0091,2026-01-31
T002439,U00201,C0070,2025-11-13
T002440,U00723,C0060,2025-07-17
T002441,U01177,C0043,2025-12-22
T002442,U00947,C0053,2025-09-11
T002443,U00557,C0071,2025-10-01
T002444,U00005,C0088,2025-04-12
T002445,U00391,C0092,2025-03-29
T002446,U00666,C0115,2025-11-16
T002447,U00407,C0019,2026-01-25
T002448,U00128,C0059,2026-06-15
T002449,U00576,C0084,2024-03-17
T002450,U00290,C0044,2025-04-16
T002451,U01079,C0101,2025-10-26
T002452,U00117,C0039,2025-08-18
T002453,U00064,C0061,2024-04-24
T002454,U00006,C0023,2024-11-06
T002455,U00413,C0022,2024-05-16
T002456,U00840,C0006,2026-03-06
T002457,U00934,C0033,2024-09-21
T002458,U00584,C0020,2025-03-09
T002459,U00872,C0059,2024-07-08
T002460,U00470,C0066,2025-10-20
T002461,U00849,C0039,2025-06-17
T002462,U00058,C0054,2024-06-27
T002463,U00511,C0086,2025-12-31
T002464,U00980,C0071,2024-10-22
T002465,U00980,C0105,2025-02-18
T002466,U00903,C0031,2025-01-06
T002467,U00234,C0093,2026-02-09
T002468,U00284,C0036,2024-07-30
T002469,U01196,C0068,2026-04-19
T002470,U00119,C0021,2026-01-01
T002471,U00208,C0054,2025-12-29
T002472,U00157,C0057,2024-12-09
T002473,U00412,C0080,2026-03-31
T002474,U00238,C0044,2025-02-23
T002475,U00623,C0026,2024-06-16
T002476,U00608,C0087,2024-07-01
T002477,U01065,C0095,2025-01-26
T002478,U00053,C0120,2024-06-28
T002479,U00401,C0010,2024-03-09
T002480,U00738,C0101,2025-02-02
T002481,U00753,C0001,2026-03-07
T002482,U00608,C0099,2026-01-04
T002483,U01002,C0038,2024-12-05
T002484,U00078,C0088,2025-03-21
T002485,U01002,C0028,2024-08-09
T002486,U00616,C0115,2024-05-17
T002487,U00166,C0085,2025-03-11
T002488,U01059,C0089,2025-08-25
T002489,U00822,C0049,2024-11-18
T002490,U00192,C0090,2024-10-21
T002491,U00052,C0094,2025-09-11
T002492,U00176,C0062,2024-12-01
T002493,U00757,C0020,2025-10-09
T002494,U00208,C0010,2026-06-03
T002495,U00258,C0118,2024-04-28
T002496,U00034,C0012,2025-01-10
T002497,U00919,C0116,2024-12-30
T002498,U00993,C0038,2025-10-02
T002499,U00980,C0018,2024-11-26
T002500,U00156,C0041,2025-07-01
T002501,U01066,C0018,2025-05-14
T002502,U00853,C0097,2025-04-13
T002503,U01060,C0078,2024-03-09
T002504,U00580,C0050,2024-03-27
T002505,U00576,C0068,2024-09-13
T002506,U00977,C0033,2024-03-10
T002507,U00101,C0035,2025-04-06
T002508,U00657,C0067,2024-03-01
T002509,U01022,C0074,2025-03-21
T002510,U01011,C0061,2026-01-28
T002511,U01129,C0034,2024-06-07
T002512,U00888,C0059,2026-05-10
T002513,U00237,C0059,2026-01-27
T002514,U00028,C0090,2025-04-17
T002515,U00608,C0071,2025-01-05
T002516,U00648,C0061,2025-04-07
T002517,U00277,C0082,2025-01-08
T002518,U00149,C0010,2025-12-19
T002519,U00728,C0075,2026-05-15
T002520,U00952,C0048,2024-03-12
T002521,U01195,C0014,2025-12-05
T002522,U00947,C0008,2026-04-07
T002523,U00980,C0027,2026-03-29
T002524,U00766,C0087,2026-03-04
T002525,U01190,C0021,2025-06-26
T002526,U00807,C0011,2024-07-03
T002527,U01047,C0035,2025-11-05
T002528,U01115,C0003,2026-04-02
T002529,U01101,C0008,2024-12-08
T002530,U00502,C0009,2025-12-01
T002531,U00097,C0026,2026-03-17
T002532,U00202,C0061,2026-05-14
T002533,U00077,C0033,2025-02-17
T002534,U00122,C0080,2026-01-27
T002535,U00208,C0046,2026-03-24
T002536,U00434,C0013,2025-10-07
T002537,U00670,C0047,2024-04-02
T002538,U00897,C0043,2026-03-12
T002539,U00239,C0118,2024-12-23
T002540,U00853,C0100,2025-04-09
T002541,U00895,C0079,2024-02-11
T002542,U00693,C0064,2024-03-04
T002543,U01066,C0031,2025-05-31
T002544,U00128,C0091,2025-05-25
T002545,U00208,C0113,2026-01-08
T002546,U00566,C0018,2024-12-20
T002547,U00154,C0073,2026-05-04
T002548,U00706,C0119,2025-11-26
T002549,U00523,C0065,2025-11-20
T002550,U00350,C0031,2024-09-15
T002551,U00201,C0074,2026-03-05
T002552,U00426,C0117,2024-11-06
T002553,U00755,C0090,2026-02-14
T002554,U00720,C0071,2024-11-12
T002555,U00192,C0070,2025-06-16
T002556,U00149,C0065,2025-07-18
T002557,U00036,C0102,2024-06-03
T002558,U00018,C0038,2025-06-17
T002559,U01056,C0032,2026-06-10
T002560,U00058,C0025,2025-03-03
T002561,U00936,C0099,2024-03-13
T002562,U01056,C0099,2025-06-04
T002563,U00105,C0004,2026-04-02
T002564,U00576,C0005,2025-04-14
T002565,U01141,C0006,2024-03-05
T002566,U01021,C0107,2025-11-28
T002567,U00612,C0019,2025-07-19
T002568,U00947,C0095,2026-03-21
T002569,U01017,C0053,2026-03-28
T002570,U00445,C0055,2025-09-18
T002571,U01059,C0118,2024-08-02
T002572,U00604,C0017,2024-11-07
T002573,U00667,C0017,2024-09-15
T002574,U01200,C0088,2025-03-11
T002575,U01023,C0040,2024-12-01
T002576,U00472,C0019,2025-02-11
T002577,U00016,C0071,2024-05-06
T002578,U00782,C0115,2025-02-07
T002579,U00895,C0109,2024-05-02
T002580,U00825,C0086,2025-07-16
T002581,U01163,C0099,2025-07-01
T002582,U01050,C0116,2025-07-25
T002583,U00582,C0102,2026-03-10
T002584,U00078,C0083,2025-04-22
T002585,U00608,C0026,2026-02-17
T002586,U00882,C0054,2025-07-19
T002587,U00755,C0008,2025-03-29
T002588,U00669,C0081,2025-06-16
T002589,U00601,C0049,2024-07-22
T002590,U00358,C0029,2025-09-30
T002591,U00336,C0022,2025-07-20
T002592,U00626,C0063,2026-06-03
T002593,U00191,C0007,2024-04-08
T002594,U00434,C0058,2025-04-25
T002595,U00407,C0005,2026-01-22
T002596,U00728,C0054,2024-11-11
T002597,U00079,C0036,2026-02-23
T002598,U01010,C0022,2024-05-26
T002599,U00704,C0021,2025-07-23
T002600,U00849,C0092,2024-10-28
T002601,U00893,C0017,2024-07-09
T002602,U00358,C0067,2024-08-12
T002603,U00604,C0099,2024-04-04
T002604,U01129,C0004,2024-03-21
T002605,U00955,C0096,2025-08-16
T002606,U01165,C0115,2024-11-02
T002607,U00947,C0024,2025-05-26
T002608,U00207,C0058,2025-06-22
T002609,U00079,C0039,2024-01-06
T002610,U00720,C0004,2025-08-27
T002611,U00467,C0056,2026-01-17
T002612,U00332,C0034,2026-01-12
T002613,U00988,C0047,2024-03-29
T002614,U00479,C0116,2025-04-11
T002615,U00400,C0068,2025-09-03
T002616,U01030,C0049,2025-11-11
T002617,U01025,C0098,2024-12-18
T002618,U00464,C0072,2025-11-20
T002619,U01014,C0019,2024-10-29
T002620,U01030,C0019,2025-07-02
T002621,U00558,C0096,2025-07-10
T002622,U00079,C0020,2025-05-12
T002623,U00003,C0094,2024-10-02
T002624,U00662,C0100,2025-12-15
T002625,U00439,C0003,2024-08-06
T002626,U01196,C0058,2025-10-15
T002627,U00965,C0100,2025-08-06
T002628,U00947,C0042,2024-06-17
T002629,U01126,C0085,2024-07-07
T002630,U01059,C0080,2024-06-14
T002631,U00401,C0010,2024-08-16
T002632,U00198,C0027,2025-08-12
T002633,U00947,C0018,2026-04-27
T002634,U00500,C0059,2025-03-23
T002635,U00607,C0048,2025-05-31
T002636,U00789,C0003,2026-06-20
T002637,U01075,C0059,2024-02-02
T002638,U00550,C0067,2025-02-02
T002639,U00975,C0003,2026-04-22
T002640,U00318,C0002,2025-06-10
T002641,U00888,C0112,2024-08-04
T002642,U00003,C0024,2024-01-01
T002643,U01056,C0008,2024-02-10
T002644,U00040,C0105,2026-02-01
T002645,U00898,C0085,2024-11-17
T002646,U00058,C0093,2025-05-06
T002647,U00314,C0029,2025-02-02
T002648,U00622,C0008,2026-05-10
T002649,U00550,C0070,2025-10-28
T002650,U00217,C0074,2025-08-31
T002651,U00424,C0002,2025-04-23
T002652,U00931,C0099,2024-02-10
T002653,U00849,C0111,2025-01-21
T002654,U00084,C0033,2025-04-29
T002655,U00947,C0096,2025-03-08
T002656,U00066,C0070,2025-03-31
T002657,U00669,C0072,2024-05-05
T002658,U00301,C0005,2024-05-04
T002659,U00728,C0027,2024-08-18
T002660,U00305,C0070,2025-02-19
T002661,U01188,C0004,2024-02-01
T002662,U00386,C0010,2024-11-17
T002663,U00279,C0001,2025-03-26
T002664,U00340,C0037,2025-05-21
T002665,U01060,C0084,2024-08-16
T002666,U00801,C0018,2024-09-10
T002667,U00935,C0001,2024-04-19
T002668,U01090,C0084,2024-07-21
T002669,U01083,C0119,2024-06-01
T002670,U00947,C0094,2025-10-04
T002671,U00230,C0044,2024-10-28
T002672,U01023,C0060,2026-02-15
T002673,U00233,C0042,2024-02-25
T002674,U00947,C0042,2024-07-07
T002675,U00873,C0115,2025-09-27
T002676,U00947,C0006,2024-09-23
T002677,U00669,C0006,2026-01-26
T002678,U00805,C0109,2024-04-12
T002679,U01122,C0049,2026-04-28
T002680,U00117,C0015,2024-09-22
T002681,U00386,C0035,2024-01-28
T002682,U00759,C0004,2026-05-17
T002683,U01147,C0061,2024-10-06
T002684,U00101,C0042,2025-10-13
T002685,U00033,C0041,2024-07-26
T002686,U00071,C0011,2025-10-26
T002687,U00066,C0018,2024-03-04
T002688,U01075,C0047,2024-02-06
T002689,U00917,C0116,2025-07-25
T002690,U00857,C0017,2024-06-06
T002691,U00661,C0061,2024-11-20
T002692,U00973,C0093,2025-05-12
T002693,U00191,C0048,2026-05-27
T002694,U00515,C0043,2024-12-30
T002695,U00614,C0090,2026-01-07
T002696,U00128,C0068,2025-09-28
T002697,U00550,C0041,2025-03-12
T002698,U00400,C0019,2025-09-11
T002699,U00053,C0025,2024-01-02
T002700,U00168,C0113,2024-10-05
T002701,U00952,C0019,2024-09-01
T002702,U00026,C0037,2025-03-08
T002703,U01108,C0012,2024-02-17
T002704,U00101,C0033,2024-09-26
T002705,U00980,C0012,2025-01-03
T002706,U01060,C0032,2024-01-24
T002707,U01114,C0100,2026-03-18
T002708,U01056,C0024,2024-05-28
T002709,U00355,C0063,2025-07-28
T002710,U00424,C0111,2024-12-09
T002711,U00563,C0067,2026-03-11
T002712,U00172,C0050,2024-04-21
T002713,U00033,C0042,2024-05-04
T002714,U01056,C0002,2025-11-15
T002715,U00688,C0037,2024-01-02
T002716,U00757,C0099,2025-02-08
T002717,U01100,C0027,2024-08-27
T002718,U00849,C0023,2024-06-26
T002719,U00887,C0095,2024-06-04
T002720,U00980,C0060,2024-03-11
T002721,U00138,C0110,2025-07-03
T002722,U00470,C0102,2024-12-28
T002723,U01165,C0097,2026-02-16
T002724,U01097,C0078,2024-03-25
T002725,U01057,C0002,2024-06-02
T002726,U00584,C0012,2025-10-22
T002727,U01044,C0059,2025-04-24
T002728,U00063,C0029,2024-05-20
T002729,U00186,C0024,2024-12-30
T002730,U00543,C0087,2024-08-19
T002731,U00608,C0077,2025-03-23
T002732,U00307,C0100,2024-07-31
T002733,U00465,C0063,2024-03-29
T002734,U00192,C0038,2025-04-06
T002735,U00610,C0082,2024-06-29
T002736,U00980,C0021,2025-07-29
T002737,U00841,C0042,2025-03-15
T002738,U00123,C0094,2025-03-30
T002739,U00608,C0071,2025-08-21
T002740,U00888,C0091,2025-08-04
T002741,U00669,C0008,2024-11-07
T002742,U00514,C0119,2024-06-28
T002743,U00769,C0063,2026-02-06
T002744,U01165,C0067,2024-12-05
T002745,U00101,C0009,2024-11-25
T002746,U00510,C0032,2026-05-25
T002747,U00524,C0095,2025-11-13
T002748,U00720,C0048,2024-04-10
T002749,U00189,C0039,2024-08-24
T002750,U00208,C0055,2025-02-23
T002751,U00350,C0048,2025-03-27
T002752,U01127,C0118,2024-09-28
T002753,U00940,C0070,2024-08-06
T002754,U00841,C0052,2024-07-01
T002755,U01003,C0059,2024-08-29
T002756,U00156,C0007,2026-01-12
T002757,U01047,C0014,2024-12-01
T002758,U00736,C0052,2025-01-28
T002759,U00426,C0085,2025-06-27
T002760,U01002,C0042,2024-02-17
T002761,U00980,C0086,2024-11-17
T002762,U01025,C0101,2024-12-25
T002763,U00136,C0080,2026-05-05
T002764,U01165,C0074,2025-01-11
T002765,U01136,C0065,2025-05-10
T002766,U00465,C0079,2024-05-13
T002767,U00079,C0081,2024-05-12
T002768,U00201,C0002,2025-07-23
T002769,U01195,C0013,2025-12-02
T002770,U00704,C0098,2026-05-10
T002771,U00465,C0090,2025-03-15
T002772,U00356,C0039,2025-03-23
T002773,U00293,C0019,2024-11-13
T002774,U00846,C0084,2024-07-17
T002775,U00550,C0030,2025-11-13
T002776,U01155,C0018,2024-08-12
T002777,U00872,C0002,2025-10-17
T002778,U00980,C0067,2025-09-24
T002779,U00358,C0021,2025-09-18
T002780,U00097,C0081,2024-11-29
T002781,U00608,C0048,2025-06-01
T002782,U00396,C0056,2025-08-07
T002783,U00233,C0018,2025-05-07
T002784,U01122,C0050,2025-02-23
T002785,U00576,C0053,2026-03-14
T002786,U00205,C0105,2025-07-27
T002787,U00232,C0079,2024-02-08
T002788,U00344,C0088,2025-03-18
T002789,U01200,C0036,2024-05-07
T002790,U00317,C0008,2024-02-10
T002791,U00415,C0018,2024-01-28
T002792,U00838,C0082,2024-08-14
T002793,U00358,C0038,2026-01-19
T002794,U00248,C0012,2026-01-31
T002795,U00191,C0073,2024-11-07
T002796,U00390,C0012,2024-03-24
T002797,U00122,C0038,2024-05-07
T002798,U00026,C0031,2024-02-18
T002799,U00983,C0081,2024-05-12
T002800,U00169,C0090,2024-07-17
T002801,U00968,C0090,2024-06-21
T002802,U00980,C0080,2024-10-30
T002803,U00669,C0066,2024-02-05
T002804,U00386,C0056,2024-05-15
T002805,U00181,C0053,2024-05-08
T002806,U00945,C0048,2024-04-10
T002807,U00747,C0035,2025-06-26
T002808,U00833,C0119,2025-02-13
T002809,U00015,C0079,2025-05-06
T002810,U01100,C0057,2024-02-28
T002811,U00079,C0016,2026-03-15
T002812,U00479,C0046,2025-07-13
T002813,U00523,C0060,2024-12-11
T002814,U00003,C0042,2025-05-21
T002815,U00622,C0016,2024-12-18
T002816,U00947,C0050,2026-06-16
T002817,U01008,C0035,2025-08-10
T002818,U01056,C0015,2024-02-29
T002819,U00608,C0099,2025-10-27
T002820,U00790,C0036,2025-04-04
T002821,U00099,C0015,2025-10-06
T002822,U00608,C0007,2025-11-20
T002823,U00191,C0062,2024-09-11
T002824,U00482,C0098,2026-06-17
T002825,U00416,C0029,2026-01-04
T002826,U00557,C0089,2025-11-11
T002827,U00718,C0115,2025-03-19
T002828,U01066,C0077,2026-01-20
T002829,U00519,C0052,2025-03-14
T002830,U01180,C0036,2025-12-12
T002831,U00947,C0079,2025-02-14
T002832,U00642,C0047,2024-03-07
T002833,U00813,C0001,2025-04-26
T002834,U00117,C0046,2025-12-26
T002835,U01024,C0062,2026-05-03
T002836,U00724,C0022,2026-06-21
T002837,U01190,C0028,2025-08-08
T002838,U00801,C0057,2024-11-23
T002839,U01021,C0016,2024-05-02
T002840,U00980,C0079,2024-12-10
